age,age_cat,coninc,coninc_cat,coninc_log,decrease_imm,degree,hs_or_college,letin1a,othlang,partyid,president,race,sex,year,vstrat,vpsu,wtsscomp
46,40-49,,,,Increase or stay the same,College,Some college,Remain the same,Yes,Republican,Obama,White,Female,2008,2237.0,2.0,0.875489503
49,40-49,4567.75,<20K,8.426776021291774,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,Black,Female,2008,2237.0,2.0,0.875489503
52,50-59,37372.5,30K-40K,10.52869041882367,,No degree,HS or less,,No,Democrat,Obama,White,Female,2008,2237.0,2.0,0.875489503
50,50-59,175621.4138,160K+,12.076085899217535,,College,Some college,,Yes,Democrat,Obama,White,Female,2008,2237.0,2.0,0.875489503
32,30-39,56058.75,40K-60K,10.934155526931834,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Female,2008,2237.0,2.0,0.875489503
64,60-69,22838.75,20K-30K,10.036213933725875,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,White,Male,2008,2237.0,2.0,1.067670125
78,70+,45677.5,40K-60K,10.72936111428582,,College,Some college,,No,Republican,Obama,White,Female,2008,2237.0,2.0,0.437744751
55,50-59,31143.75,30K-40K,10.346368862029715,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,White,Male,2008,2237.0,2.0,1.313234254
35,30-39,99660.0,80K-100K,11.509519671835395,Decrease,College,Some college,Reduced a little,No,Democrat,Obama,White,Female,2008,2237.0,2.0,0.875489503
27,18-29,175621.4138,160K+,12.076085899217535,Decrease,HS or assoc,HS or less,Reduced a little,No,Republican,Obama,White,Male,2008,2237.0,2.0,3.203010376
50,50-59,,,,Decrease,HS or assoc,HS or less,Reduced a lot,No,Independent,Obama,White,Female,2008,2237.0,2.0,0.875489503
53,50-59,56058.75,40K-60K,10.934155526931834,Decrease,No degree,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2008,2237.0,2.0,1.313234254
47,40-49,56058.75,40K-60K,10.934155526931834,,College,Some college,,No,Democrat,Obama,White,Male,2008,2237.0,2.0,1.313234254
60,60-69,1661.0,<20K,7.415175109613295,Decrease,No degree,HS or less,Reduced a lot,No,Independent,Obama,White,Female,2008,2238.0,1.0,0.437744751
80,70+,19724.375,<20K,9.889610459534,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Female,2008,2238.0,1.0,0.875489503
36,30-39,26991.25,20K-30K,10.203268018389041,,HS or assoc,HS or less,,No,Democrat,Obama,Other,Male,2008,2238.0,1.0,0.875489503
32,30-39,68516.25,60K-80K,11.134826222393984,,College,Some college,,Yes,Democrat,Obama,White,Female,2008,2238.0,1.0,0.875489503
30,30-39,22838.75,20K-30K,10.036213933725875,Decrease,College,Some college,Reduced a little,No,Democrat,Obama,White,Male,2008,2238.0,1.0,2.135340251
41,40-49,15571.875,<20K,9.65322168146977,Decrease,College,Some college,Reduced a lot,Yes,Democrat,Obama,White,Female,2008,2238.0,1.0,0.437744751
31,30-39,56058.75,40K-60K,10.934155526931834,Decrease,HS or assoc,HS or less,Reduced a lot,No,Independent,Obama,White,Male,2008,2238.0,1.0,0.875489503
29,18-29,45677.5,40K-60K,10.72936111428582,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2238.0,1.0,0.875489503
35,30-39,56058.75,40K-60K,10.934155526931834,,College,Some college,,No,Democrat,Obama,Black,Male,2008,2238.0,1.0,0.875489503
51,50-59,22838.75,20K-30K,10.036213933725875,,HS or assoc,HS or less,,No,Independent,Obama,White,Female,2008,2238.0,1.0,0.437744751
53,50-59,45677.5,40K-60K,10.72936111428582,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2008,2238.0,1.0,1.313234254
22,18-29,37372.5,30K-40K,10.52869041882367,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Independent,Obama,White,Female,2008,2238.0,1.0,0.875489503
80,70+,45677.5,40K-60K,10.72936111428582,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Female,2008,2238.0,1.0,0.875489503
43,40-49,9343.125,<20K,9.14239605770378,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,White,Male,2008,2238.0,1.0,1.750979005
47,40-49,6228.75,<20K,8.736930949595614,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2008,2238.0,1.0,0.437744751
38,30-39,5398.25,<20K,8.593830105954941,,HS or assoc,HS or less,,No,Republican,Obama,White,Male,2008,2238.0,1.0,0.437744751
49,40-49,9343.125,<20K,9.14239605770378,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Female,2008,2238.0,1.0,0.875489503
35,30-39,83050.0,80K-100K,11.32719811504144,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2238.0,1.0,0.875489503
38,30-39,17648.125,<20K,9.778384824423775,Decrease,HS or assoc,Some college,Reduced a lot,No,Republican,Obama,White,Female,2008,2238.0,1.0,0.437744751
67,60-69,19724.375,<20K,9.889610459534,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,White,Male,2008,2238.0,1.0,0.875489503
75,70+,19724.375,<20K,9.889610459534,Decrease,College,Some college,Reduced a lot,No,Democrat,Obama,White,Female,2008,2238.0,1.0,0.875489503
26,18-29,17648.125,<20K,9.778384824423775,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Female,2008,2238.0,2.0,0.875489503
52,50-59,13495.625,<20K,9.510120837829096,Increase or stay the same,HS or assoc,HS or less,Increased a little,Yes,Independent,Obama,White,Female,2008,2238.0,2.0,0.875489503
26,18-29,31143.75,30K-40K,10.346368862029715,,College,Some college,,Yes,Democrat,Obama,White,Female,2008,2238.0,2.0,2.135340251
27,18-29,17648.125,<20K,9.778384824423775,,College,Some college,,No,Democrat,Obama,White,Male,2008,2238.0,2.0,0.875489503
33,30-39,,,,Decrease,HS or assoc,Some college,Reduced a lot,Yes,Republican,Obama,Other,Male,2008,2238.0,2.0,0.875489503
21,18-29,,,,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Male,2008,2238.0,2.0,1.313234254
69,60-69,26991.25,20K-30K,10.203268018389041,Decrease,HS or assoc,HS or less,Reduced a little,Yes,Democrat,Obama,White,Female,2008,2238.0,2.0,0.875489503
83,70+,22838.75,20K-30K,10.036213933725875,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,White,Male,2008,2238.0,2.0,0.437744751
61,60-69,175621.4138,160K+,12.076085899217535,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,White,Female,2008,2238.0,2.0,0.875489503
34,30-39,99660.0,80K-100K,11.509519671835395,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Democrat,Obama,White,Male,2008,2238.0,2.0,0.875489503
26,18-29,56058.75,40K-60K,10.934155526931834,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,White,Female,2008,2238.0,2.0,1.313234254
81,70+,,,,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,White,Female,2008,2238.0,2.0,6.406020752
51,50-59,17648.125,<20K,9.778384824423775,Increase or stay the same,No degree,HS or less,Remain the same,No,Republican,Obama,White,Male,2008,2239.0,1.0,0.437744751
51,50-59,19724.375,<20K,9.889610459534,Decrease,HS or assoc,HS or less,Reduced a lot,No,Independent,Obama,White,Female,2008,2239.0,1.0,0.437744751
39,30-39,17648.125,<20K,9.778384824423775,,HS or assoc,HS or less,,No,Independent,Obama,White,Female,2008,2239.0,1.0,0.437744751
58,50-59,45677.5,40K-60K,10.72936111428582,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Male,2008,2239.0,1.0,0.875489503
24,18-29,13495.625,<20K,9.510120837829096,,HS or assoc,HS or less,,Yes,Republican,Obama,White,Male,2008,2239.0,1.0,1.750979005
27,18-29,45677.5,40K-60K,10.72936111428582,,HS or assoc,Some college,,Yes,Republican,Obama,White,Female,2008,2239.0,1.0,0.875489503
75,70+,31143.75,30K-40K,10.346368862029715,,HS or assoc,Some college,,No,Republican,Obama,White,Female,2008,2239.0,1.0,0.437744751
39,30-39,5398.25,<20K,8.593830105954941,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2239.0,1.0,0.875489503
36,30-39,68516.25,60K-80K,11.134826222393984,Decrease,College,Some college,Reduced a little,Yes,Republican,Obama,White,Male,2008,2239.0,1.0,0.875489503
58,50-59,,,,,College,Some college,,No,Independent,Obama,White,Female,2008,2239.0,1.0,0.875489503
64,60-69,56058.75,40K-60K,10.934155526931834,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Republican,Obama,White,Male,2008,2239.0,2.0,0.437744751
43,40-49,68516.25,60K-80K,11.134826222393984,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Male,2008,2239.0,2.0,0.875489503
51,50-59,99660.0,80K-100K,11.509519671835395,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Republican,Obama,White,Male,2008,2239.0,2.0,1.313234254
35,30-39,17648.125,<20K,9.778384824423775,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,White,Female,2008,2239.0,2.0,0.875489503
37,30-39,15571.875,<20K,9.65322168146977,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2008,2239.0,2.0,0.437744751
56,50-59,,,,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Democrat,Obama,White,Female,2008,2239.0,2.0,0.875489503
55,50-59,37372.5,30K-40K,10.52869041882367,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2008,2239.0,2.0,2.135340251
64,60-69,15571.875,<20K,9.65322168146977,Increase or stay the same,College,Some college,Increased a lot,Yes,Republican,Obama,White,Male,2008,2239.0,2.0,0.437744751
36,30-39,31143.75,30K-40K,10.346368862029715,,No degree,HS or less,,Yes,Democrat,Obama,White,Male,2008,2239.0,2.0,2.135340251
68,60-69,22838.75,20K-30K,10.036213933725875,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Independent,Obama,White,Male,2008,2239.0,2.0,0.437744751
62,60-69,26991.25,20K-30K,10.203268018389041,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Republican,Obama,White,Male,2008,2239.0,2.0,0.437744751
82,70+,13495.625,<20K,9.510120837829096,Increase or stay the same,No degree,HS or less,Increased a lot,No,Independent,Obama,White,Female,2008,2239.0,2.0,0.437744751
26,18-29,68516.25,60K-80K,11.134826222393984,,HS or assoc,Some college,,No,Republican,Obama,White,Male,2008,2239.0,2.0,0.875489503
83,70+,31143.75,30K-40K,10.346368862029715,,College,Some college,,No,Republican,Obama,White,Female,2008,2239.0,2.0,0.437744751
70,70+,31143.75,30K-40K,10.346368862029715,,HS or assoc,HS or less,,No,Democrat,Obama,White,Female,2008,2239.0,2.0,0.875489503
49,40-49,37372.5,30K-40K,10.52869041882367,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Female,2008,2239.0,2.0,0.875489503
89,70+,83050.0,80K-100K,11.32719811504144,,College,Some college,,No,Republican,Obama,White,Male,2008,2239.0,2.0,0.875489503
71,70+,,,,Decrease,No degree,HS or less,Reduced a little,No,Democrat,Obama,Black,Female,2008,2106.0,2.0,1.313234254
43,40-49,37372.5,30K-40K,10.52869041882367,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Republican,Obama,White,Female,2008,2109.0,2.0,0.875489503
42,40-49,175621.4138,160K+,12.076085899217535,,College,Some college,,Yes,,Obama,Other,Female,2008,2115.0,1.0,1.313234254
20,18-29,45677.5,40K-60K,10.72936111428582,Decrease,HS or assoc,HS or less,Reduced a lot,No,Independent,Obama,White,Male,2008,2116.0,2.0,0.875489503
50,50-59,83050.0,80K-100K,11.32719811504144,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Female,2008,2118.0,1.0,2.188723757
36,30-39,56058.75,40K-60K,10.934155526931834,Increase or stay the same,College,Some college,Remain the same,Yes,Democrat,Obama,Other,Female,2008,2121.0,2.0,1.313234254
21,18-29,83050.0,80K-100K,11.32719811504144,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Male,2008,2123.0,1.0,0.875489503
19,18-29,56058.75,40K-60K,10.934155526931834,,HS or assoc,HS or less,,Yes,Republican,Obama,White,Male,2008,2124.0,1.0,1.313234254
22,18-29,15571.875,<20K,9.65322168146977,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2008,2128.0,2.0,0.875489503
37,30-39,83050.0,80K-100K,11.32719811504144,,College,Some college,,Yes,Republican,Obama,White,Female,2008,2132.0,2.0,0.875489503
60,60-69,26991.25,20K-30K,10.203268018389041,Decrease,HS or assoc,HS or less,Reduced a lot,No,Democrat,Obama,Black,Female,2008,2135.0,1.0,0.875489503
,,17648.125,<20K,9.778384824423775,Decrease,HS or assoc,Some college,Reduced a little,No,Democrat,Obama,Black,Female,2008,2137.0,1.0,0.437744751
34,30-39,83050.0,80K-100K,11.32719811504144,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Male,2008,2143.0,1.0,0.875489503
,,99660.0,80K-100K,11.509519671835395,,College,Some college,,Yes,Independent,Obama,White,Female,2008,2144.0,2.0,1.067670125
88,70+,17648.125,<20K,9.778384824423775,Decrease,HS or assoc,HS or less,Reduced a little,Yes,Democrat,Obama,White,Female,2008,2145.0,2.0,0.437744751
31,30-39,116270.0,100K-160K,11.663670351662654,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Male,2008,2147.0,1.0,0.437744751
79,70+,17648.125,<20K,9.778384824423775,,HS or assoc,HS or less,,No,Independent,Obama,White,Male,2008,2151.0,1.0,0.875489503
31,30-39,9343.125,<20K,9.14239605770378,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,Black,Female,2008,2151.0,2.0,0.437744751
57,50-59,6228.75,<20K,8.736930949595614,,No degree,HS or less,,No,Democrat,Obama,Other,Female,2008,2163.0,1.0,1.067670125
42,40-49,83050.0,80K-100K,11.32719811504144,,College,Some college,,Yes,Independent,Obama,Black,Female,2008,2171.0,2.0,0.875489503
81,70+,11419.375,<20K,9.34306675316593,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Female,2008,2174.0,1.0,0.437744751
39,30-39,,,,,College,Some college,,No,Democrat,Obama,White,Female,2008,2179.0,1.0,0.875489503
23,18-29,45677.5,40K-60K,10.72936111428582,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,Black,Male,2008,2182.0,2.0,1.313234254
30,30-39,56058.75,40K-60K,10.934155526931834,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Female,2008,2188.0,2.0,0.875489503
72,70+,56058.75,40K-60K,10.934155526931834,Increase or stay the same,College,Some college,Increased a lot,No,Democrat,Obama,White,Female,2008,2191.0,2.0,0.875489503
35,30-39,175621.4138,160K+,12.076085899217535,,College,Some college,,No,Republican,Obama,White,Female,2008,2194.0,2.0,0.875489503
55,50-59,83050.0,80K-100K,11.32719811504144,Decrease,College,Some college,Reduced a little,No,Republican,Obama,White,Female,2008,2198.0,2.0,1.313234254
53,50-59,26991.25,20K-30K,10.203268018389041,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2210.0,1.0,1.067670125
89,70+,,,,,HS or assoc,HS or less,,Yes,Democrat,Obama,White,Female,2008,2213.0,2.0,0.437744751
35,30-39,37372.5,30K-40K,10.52869041882367,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Female,2008,2214.0,1.0,0.875489503
75,70+,19724.375,<20K,9.889610459534,Increase or stay the same,HS or assoc,HS or less,Increased a little,No,Democrat,Obama,White,Female,2008,2214.0,2.0,0.437744751
65,60-69,17648.125,<20K,9.778384824423775,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2215.0,1.0,0.875489503
70,70+,26991.25,20K-30K,10.203268018389041,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Female,2008,2215.0,2.0,0.437744751
49,40-49,99660.0,80K-100K,11.509519671835395,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Male,2008,2217.0,1.0,1.313234254
60,60-69,68516.25,60K-80K,11.134826222393984,,College,Some college,,Yes,Democrat,Obama,White,Female,2008,2217.0,2.0,0.875489503
,,45677.5,40K-60K,10.72936111428582,Decrease,HS or assoc,Some college,Reduced a lot,No,Democrat,Obama,White,Female,2008,2220.0,1.0,0.437744751
42,40-49,68516.25,60K-80K,11.134826222393984,Increase or stay the same,College,Some college,Remain the same,Yes,Republican,Obama,Other,Female,2008,2220.0,2.0,0.875489503
41,40-49,13495.625,<20K,9.510120837829096,Decrease,No degree,HS or less,Reduced a lot,No,Republican,Obama,White,Female,2008,2221.0,1.0,0.875489503
38,30-39,56058.75,40K-60K,10.934155526931834,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Democrat,Obama,Black,Male,2008,2222.0,1.0,1.750979005
36,30-39,56058.75,40K-60K,10.934155526931834,,College,Some college,,Yes,Independent,Obama,Black,Male,2008,2223.0,1.0,0.875489503
49,40-49,68516.25,60K-80K,11.134826222393984,Increase or stay the same,HS or assoc,Some college,Remain the same,No,Republican,Obama,White,Female,2008,2223.0,1.0,0.875489503
30,30-39,56058.75,40K-60K,10.934155526931834,,HS or assoc,HS or less,,No,Democrat,Obama,Black,Male,2008,2224.0,1.0,0.875489503
75,70+,22838.75,20K-30K,10.036213933725875,Decrease,No degree,HS or less,Reduced a little,No,Independent,Obama,White,Female,2008,2225.0,1.0,0.437744751
21,18-29,22838.75,20K-30K,10.036213933725875,Decrease,HS or assoc,HS or less,Reduced a lot,Yes,Democrat,Obama,White,Female,2008,2225.0,2.0,1.313234254
41,40-49,68516.25,60K-80K,11.134826222393984,,HS or assoc,Some college,,No,Republican,Obama,White,Female,2008,2228.0,1.0,1.313234254
72,70+,,,,Decrease,HS or assoc,HS or less,Reduced a little,No,Democrat,Obama,White,Female,2008,2228.0,2.0,1.750979005
78,70+,22838.75,20K-30K,10.036213933725875,,HS or assoc,HS or less,,No,Republican,Obama,White,Female,2008,2230.0,1.0,0.875489503
33,30-39,31143.75,30K-40K,10.346368862029715,Decrease,HS or assoc,HS or less,Reduced a lot,No,Republican,Obama,White,Female,2008,2231.0,1.0,0.437744751
30,30-39,83050.0,80K-100K,11.32719811504144,Decrease,College,Some college,Reduced a lot,No,Republican,Obama,White,Female,2008,2231.0,2.0,0.875489503
29,18-29,26991.25,20K-30K,10.203268018389041,Increase or stay the same,HS or assoc,HS or less,Remain the same,Yes,Democrat,Obama,Black,Female,2008,2232.0,2.0,0.875489503
78,70+,9343.125,<20K,9.14239605770378,,No degree,HS or less,,No,Republican,Obama,White,Female,2008,2233.0,2.0,2.135340251
47,40-49,56058.75,40K-60K,10.934155526931834,Increase or stay the same,College,Some college,Remain the same,No,Republican,Obama,White,Female,2008,2234.0,1.0,2.135340251
19,18-29,19724.375,<20K,9.889610459534,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Democrat,Obama,Black,Male,2008,2234.0,2.0,0.875489503
80,70+,,,,,No degree,HS or less,,No,Democrat,Obama,Other,Female,2008,2235.0,1.0,0.875489503
49,40-49,68516.25,60K-80K,11.134826222393984,Decrease,HS or assoc,HS or less,Reduced a lot,No,Independent,Obama,White,Male,2008,2236.0,1.0,0.875489503
54,50-59,83050.0,80K-100K,11.32719811504144,Increase or stay the same,HS or assoc,HS or less,Remain the same,No,Republican,Obama,White,Female,2008,2237.0,2.0,0.875489503
62,60-69,45677.5,40K-60K,10.72936111428582,,College,Some college,,No,Independent,Obama,White,Female,2008,2239.0,2.0,0.875489503
31,30-39,66239.25,60K-80K,11.101028466531274,Increase or stay the same,College,Some college,Remain the same,Yes,Democrat,Obama,Other,Male,2010,2240.0,1.0,0.842050335
23,18-29,13047.125,<20K,9.476323081966385,Increase or stay the same,College,Some college,Increased a little,No,Democrat,Obama,White,Female,2010,2240.0,1.0,0.463127684
71,70+,17061.625,<20K,9.744587068561064,Decrease,No degree,HS or less,Reduced a little,Yes,Democrat,Obama,Black,Female,2010,2240.0,2.0,0.463127684
82,70+,7226.1,<20K,8.885454750526858,Increase or stay the same,No degree,HS or less,Remain the same,No,Republican,Obama,White,Female,2010,2240.0,2.0,0.463127684
78,70+,,,,,No degree,HS or less,,No,Independent,Obama,Black,Female,2010,2241.0,1.0,0.926255368
